fecha,turno,loteria,posicion,numero,sorteo_nro
2025-11-24,Nocturna,Provincia,5,1161,12620
2025-11-24,Nocturna,Provincia,6,5542,12620
2025-11-24,Nocturna,Provincia,7,0434,12620
2025-11-24,Nocturna,Provincia,8,7205,12620
2025-11-24,Nocturna,Provincia,9,8937,12620
2025-11-24,Nocturna,Provincia,10,6698,12620
2025-11-24,Nocturna,Provincia,11,0182,12620
2025-11-24,Nocturna,Provincia,12,8233,12620
2025-11-24,Nocturna,Provincia,13,4011,12620
2025-11-24,Nocturna,Provincia,14,8361,12620
2025-11-24,Nocturna,Provincia,15,2340,12620
2025-11-24,Nocturna,Provincia,16,3193,12620
2025-11-24,Nocturna,Provincia,17,6152,12620
2025-11-24,Nocturna,Provincia,18,8074,12620
2025-11-24,Nocturna,Provincia,19,8221,12620
2025-11-24,Nocturna,Provincia,20,4488,12620
2025-11-25,Nocturna,Provincia,1,4207,12621
2025-11-25,Nocturna,Provincia,2,6394,12621
2025-11-25,Nocturna,Provincia,3,7535,12621
2025-11-25,Nocturna,Provincia,4,6186,12621
2025-11-25,Nocturna,Provincia,5,3419,12621
2025-11-25,Nocturna,Provincia,6,1031,12621
2025-11-25,Nocturna,Provincia,7,0803,12621
2025-11-25,Nocturna,Provincia,8,5461,12621
2025-11-25,Nocturna,Provincia,9,7787,12621
2025-11-25,Nocturna,Provincia,10,5843,12621
2025-11-25,Nocturna,Provincia,11,6734,12621
2025-11-25,Nocturna,Provincia,12,5352,12621
2025-11-25,Nocturna,Provincia,13,3825,12621
2025-11-25,Nocturna,Provincia,14,5969,12621
2025-11-25,Nocturna,Provincia,15,2965,12621
2025-11-25,Nocturna,Provincia,16,6193,12621
2025-11-25,Nocturna,Provincia,17,5681,12621
2025-11-25,Nocturna,Provincia,18,2191,12621
2025-11-25,Nocturna,Provincia,19,8782,12621
2025-11-25,Nocturna,Provincia,20,9755,12621
2025-11-26,Nocturna,Provincia,1,3120,12622
2025-11-26,Nocturna,Provincia,2,8276,12622
2025-11-26,Nocturna,Provincia,3,1504,12622
2025-11-26,Nocturna,Provincia,4,7079,12622
2025-11-26,Nocturna,Provincia,5,9959,12622
2025-11-26,Nocturna,Provincia,6,3259,12622
2025-11-26,Nocturna,Provincia,7,0316,12622
2025-11-26,Nocturna,Provincia,8,7295,12622
2025-11-26,Nocturna,Provincia,9,2120,12622
2025-11-26,Nocturna,Provincia,10,9192,12622
2025-11-26,Nocturna,Provincia,11,5167,12622
2025-11-26,Nocturna,Provincia,12,0731,12622
2025-11-26,Nocturna,Provincia,13,7956,12622
2025-11-26,Nocturna,Provincia,14,3717,12622
2025-11-26,Nocturna,Provincia,15,0169,12622
2025-11-26,Nocturna,Provincia,16,7792,12622
2025-11-26,Nocturna,Provincia,17,4597,12622
2025-11-26,Nocturna,Provincia,18,1628,12622
2025-11-26,Nocturna,Provincia,19,5980,12622
2025-11-26,Nocturna,Provincia,20,6072,12622
2025-11-27,Nocturna,Provincia,1,3003,12623
2025-11-27,Nocturna,Provincia,2,4358,12623
2025-11-27,Nocturna,Provincia,3,0181,12623
2025-11-27,Nocturna,Provincia,4,3806,12623
2025-11-27,Nocturna,Provincia,5,7371,12623
2025-11-27,Nocturna,Provincia,6,9889,12623
2025-11-27,Nocturna,Provincia,7,9180,12623
2025-11-27,Nocturna,Provincia,8,1898,12623
2025-11-27,Nocturna,Provincia,9,5648,12623
2025-11-27,Nocturna,Provincia,10,3902,12623
2025-11-27,Nocturna,Provincia,11,9637,12623
2025-11-27,Nocturna,Provincia,12,3509,12623
2025-11-27,Nocturna,Provincia,13,7944,12623
2025-11-27,Nocturna,Provincia,14,8021,12623
2025-11-27,Nocturna,Provincia,15,1308,12623
2025-11-27,Nocturna,Provincia,16,6224,12623
2025-11-27,Nocturna,Provincia,17,9646,12623
2025-11-27,Nocturna,Provincia,18,2325,12623
2025-11-27,Nocturna,Provincia,19,9461,12623
2025-11-27,Nocturna,Provincia,20,7844,12623
2025-11-28,Nocturna,Provincia,1,0183,12624
2025-11-28,Nocturna,Provincia,2,1764,12624
2025-11-28,Nocturna,Provincia,3,2745,12624
2025-11-28,Nocturna,Provincia,4,2306,12624
2025-11-28,Nocturna,Provincia,5,4257,12624
2025-11-28,Nocturna,Provincia,6,5673,12624
2025-11-28,Nocturna,Provincia,7,7783,12624
2025-11-28,Nocturna,Provincia,8,0675,12624
2025-11-28,Nocturna,Provincia,9,3120,12624
2025-11-28,Nocturna,Provincia,10,0714,12624
2025-11-28,Nocturna,Provincia,11,9139,12624
2025-11-28,Nocturna,Provincia,12,0002,12624
2025-11-28,Nocturna,Provincia,13,7035,12624
2025-11-28,Nocturna,Provincia,14,5182,12624
2025-11-28,Nocturna,Provincia,15,1951,12624
2025-11-28,Nocturna,Provincia,16,2677,12624
2025-11-28,Nocturna,Provincia,17,7036,12624
2025-11-28,Nocturna,Provincia,18,6436,12624
2025-11-28,Nocturna,Provincia,19,0362,12624
2025-11-28,Nocturna,Provincia,20,1122,12624
2025-11-29,Nocturna,Provincia,1,5277,12625
2025-11-29,Nocturna,Provincia,2,4997,12625
2025-11-29,Nocturna,Provincia,3,0057,12625
2025-11-29,Nocturna,Provincia,4,5684,12625
2025-11-29,Nocturna,Provincia,5,4335,12625
2025-11-29,Nocturna,Provincia,6,1758,12625
2025-11-29,Nocturna,Provincia,7,6663,12625
2025-11-29,Nocturna,Provincia,8,3133,12625
2025-11-29,Nocturna,Provincia,9,0027,12625
2025-11-29,Nocturna,Provincia,10,1890,12625
2025-11-29,Nocturna,Provincia,11,5825,12625
2025-11-29,Nocturna,Provincia,12,8154,12625
2025-11-29,Nocturna,Provincia,13,2618,12625
2025-11-29,Nocturna,Provincia,14,7968,12625
2025-11-29,Nocturna,Provincia,15,3423,12625
2025-11-29,Nocturna,Provincia,16,6002,12625
2025-11-29,Nocturna,Provincia,17,6728,12625
2025-11-29,Nocturna,Provincia,18,1026,12625
2025-11-29,Nocturna,Provincia,19,4481,12625
2025-11-29,Nocturna,Provincia,20,7639,12625
2025-12-01,Nocturna,Provincia,1,6220,12626
2025-12-01,Nocturna,Provincia,2,3778,12626
2025-12-01,Nocturna,Provincia,3,1349,12626
2025-12-01,Nocturna,Provincia,4,2302,12626
2025-12-01,Nocturna,Provincia,5,5006,12626
2025-12-01,Nocturna,Provincia,6,2014,12626
2025-12-01,Nocturna,Provincia,7,1098,12626
2025-12-01,Nocturna,Provincia,8,1437,12626
2025-12-01,Nocturna,Provincia,9,4743,12626
2025-12-01,Nocturna,Provincia,10,2422,12626
2025-12-01,Nocturna,Provincia,11,6837,12626
2025-12-01,Nocturna,Provincia,12,7883,12626
2025-12-01,Nocturna,Provincia,13,8870,12626
2025-12-01,Nocturna,Provincia,14,3854,12626
2025-12-01,Nocturna,Provincia,15,5827,12626
2025-12-01,Nocturna,Provincia,16,4397,12626
2025-12-01,Nocturna,Provincia,17,9276,12626
2025-12-01,Nocturna,Provincia,18,2922,12626
2025-12-01,Nocturna,Provincia,19,7029,12626
2025-12-01,Nocturna,Provincia,20,1717,12626
2025-12-02,Nocturna,Provincia,1,3429,12627
2025-12-02,Nocturna,Provincia,2,4025,12627
2025-12-02,Nocturna,Provincia,3,4521,12627
2025-12-02,Nocturna,Provincia,4,3596,12627
2025-12-02,Nocturna,Provincia,5,7420,12627
2025-12-02,Nocturna,Provincia,6,4267,12627
2025-12-02,Nocturna,Provincia,7,9622,12627
2025-12-02,Nocturna,Provincia,8,7313,12627
2025-12-02,Nocturna,Provincia,9,8186,12627
2025-12-02,Nocturna,Provincia,10,0544,12627
2025-12-02,Nocturna,Provincia,11,4197,12627
2025-12-02,Nocturna,Provincia,12,7431,12627
2025-12-02,Nocturna,Provincia,13,9567,12627
2025-12-02,Nocturna,Provincia,14,1876,12627
2025-12-02,Nocturna,Provincia,15,1138,12627
2025-12-02,Nocturna,Provincia,16,3482,12627
2025-12-02,Nocturna,Provincia,17,3148,12627
2025-12-02,Nocturna,Provincia,18,2958,12627
2025-12-02,Nocturna,Provincia,19,3412,12627
2025-12-02,Nocturna,Provincia,20,2956,12627
2025-12-03,Nocturna,Provincia,1,1474,12628
2025-12-03,Nocturna,Provincia,2,1581,12628
2025-12-03,Nocturna,Provincia,3,7834,12628
2025-12-03,Nocturna,Provincia,4,2523,12628
2025-12-03,Nocturna,Provincia,5,3928,12628
2025-12-03,Nocturna,Provincia,6,4738,12628
2025-12-03,Nocturna,Provincia,7,4642,12628
2025-12-03,Nocturna,Provincia,8,8356,12628
2025-12-03,Nocturna,Provincia,9,3897,12628
2025-12-03,Nocturna,Provincia,10,0684,12628
2025-12-03,Nocturna,Provincia,11,7617,12628
2025-12-03,Nocturna,Provincia,12,2731,12628
2025-12-03,Nocturna,Provincia,13,3270,12628
2025-12-03,Nocturna,Provincia,14,9496,12628
2025-12-03,Nocturna,Provincia,15,9620,12628
2025-12-03,Nocturna,Provincia,16,6350,12628
2025-12-03,Nocturna,Provincia,17,1944,12628
2025-12-03,Nocturna,Provincia,18,2994,12628
2025-12-03,Nocturna,Provincia,19,5976,12628
2025-12-03,Nocturna,Provincia,20,2465,12628
2025-12-04,Nocturna,Provincia,1,8459,12629
2025-12-04,Nocturna,Provincia,2,5481,12629
2025-12-04,Nocturna,Provincia,3,8466,12629
2025-12-04,Nocturna,Provincia,4,6744,12629
2025-12-04,Nocturna,Provincia,5,5677,12629
2025-12-04,Nocturna,Provincia,6,0638,12629
2025-12-04,Nocturna,Provincia,7,2504,12629
2025-12-04,Nocturna,Provincia,8,9205,12629
2025-12-04,Nocturna,Provincia,9,9513,12629
2025-12-04,Nocturna,Provincia,10,8239,12629
2025-12-04,Nocturna,Provincia,11,7934,12629
2025-12-04,Nocturna,Provincia,12,9488,12629
2025-12-04,Nocturna,Provincia,13,4080,12629
2025-12-04,Nocturna,Provincia,14,7867,12629
2025-12-04,Nocturna,Provincia,15,8256,12629
2025-12-04,Nocturna,Provincia,16,9345,12629
2025-12-04,Nocturna,Provincia,17,8665,12629
2025-12-04,Nocturna,Provincia,18,8525,12629
2025-12-04,Nocturna,Provincia,19,5940,12629
2025-12-04,Nocturna,Provincia,20,1560,12629
2025-12-05,Nocturna,Provincia,1,7069,12630
2025-12-05,Nocturna,Provincia,2,4101,12630
2025-12-05,Nocturna,Provincia,3,0914,12630
2025-12-05,Nocturna,Provincia,4,1570,12630
2025-12-05,Nocturna,Provincia,5,3148,12630
2025-12-05,Nocturna,Provincia,6,1850,12630
2025-12-05,Nocturna,Provincia,7,2798,12630
2025-12-05,Nocturna,Provincia,8,2292,12630
2025-12-05,Nocturna,Provincia,9,1864,12630
2025-12-05,Nocturna,Provincia,10,0293,12630
2025-12-05,Nocturna,Provincia,11,0616,12630
2025-12-05,Nocturna,Provincia,12,9444,12630
2025-12-05,Nocturna,Provincia,13,8630,12630
2025-12-05,Nocturna,Provincia,14,5846,12630
2025-12-05,Nocturna,Provincia,15,6425,12630
2025-12-05,Nocturna,Provincia,16,1372,12630
2025-12-05,Nocturna,Provincia,17,0241,12630
2025-12-05,Nocturna,Provincia,18,7912,12630
2025-12-05,Nocturna,Provincia,19,0496,12630
2025-12-05,Nocturna,Provincia,20,1087,12630
2025-12-06,Nocturna,Provincia,1,1537,12631
2025-12-06,Nocturna,Provincia,2,1089,12631
2025-12-06,Nocturna,Provincia,3,5846,12631
2025-12-06,Nocturna,Provincia,4,7440,12631
2025-12-06,Nocturna,Provincia,5,4887,12631
2025-12-06,Nocturna,Provincia,6,2580,12631
2025-12-06,Nocturna,Provincia,7,2401,12631
2025-12-06,Nocturna,Provincia,8,6073,12631
2025-12-06,Nocturna,Provincia,9,4167,12631
2025-12-06,Nocturna,Provincia,10,2208,12631
2025-12-06,Nocturna,Provincia,11,2547,12631
2025-12-06,Nocturna,Provincia,12,1650,12631
2025-12-06,Nocturna,Provincia,13,3373,12631
2025-12-06,Nocturna,Provincia,14,2358,12631
2025-12-06,Nocturna,Provincia,15,5141,12631
2025-12-06,Nocturna,Provincia,16,7694,12631
2025-12-06,Nocturna,Provincia,17,7607,12631
2025-12-06,Nocturna,Provincia,18,2251,12631
2025-12-06,Nocturna,Provincia,19,8426,12631
2025-12-06,Nocturna,Provincia,20,9962,12631
2025-12-09,Nocturna,Provincia,1,3643,12632
2025-12-09,Nocturna,Provincia,2,5225,12632
2025-12-09,Nocturna,Provincia,3,4816,12632
2025-12-09,Nocturna,Provincia,4,4662,12632
2025-12-09,Nocturna,Provincia,5,3947,12632
2025-12-09,Nocturna,Provincia,6,1593,12632
2025-12-09,Nocturna,Provincia,7,5597,12632
2025-12-09,Nocturna,Provincia,8,4231,12632
2025-12-09,Nocturna,Provincia,9,7311,12632
2025-12-09,Nocturna,Provincia,10,8428,12632
2025-12-09,Nocturna,Provincia,11,4422,12632
2025-12-09,Nocturna,Provincia,12,6726,12632
2025-12-09,Nocturna,Provincia,13,8844,12632
2025-12-09,Nocturna,Provincia,14,2213,12632
2025-12-09,Nocturna,Provincia,15,5027,12632
2025-12-09,Nocturna,Provincia,16,0440,12632
2025-12-09,Nocturna,Provincia,17,8670,12632
2025-12-09,Nocturna,Provincia,18,6254,12632
2025-12-09,Nocturna,Provincia,19,0230,12632
2025-12-09,Nocturna,Provincia,20,5312,12632
2025-12-10,Nocturna,Provincia,1,3573,12633
2025-12-10,Nocturna,Provincia,2,4817,12633
2025-12-10,Nocturna,Provincia,3,4897,12633
2025-12-10,Nocturna,Provincia,4,3941,12633
2025-12-10,Nocturna,Provincia,5,3930,12633
2025-12-10,Nocturna,Provincia,6,4061,12633
2025-12-10,Nocturna,Provincia,7,4091,12633
2025-12-10,Nocturna,Provincia,8,0873,12633
2025-12-10,Nocturna,Provincia,9,9651,12633
2025-12-10,Nocturna,Provincia,10,4724,12633
2025-12-10,Nocturna,Provincia,11,6510,12633
2025-12-10,Nocturna,Provincia,12,1480,12633
2025-12-10,Nocturna,Provincia,13,7218,12633
2025-12-10,Nocturna,Provincia,14,2890,12633
2025-12-10,Nocturna,Provincia,15,7994,12633
2025-12-10,Nocturna,Provincia,16,9624,12633
2025-12-10,Nocturna,Provincia,17,5437,12633
2025-12-10,Nocturna,Provincia,18,4469,12633
2025-12-10,Nocturna,Provincia,19,3812,12633
2025-12-10,Nocturna,Provincia,20,6612,12633
2025-12-11,Nocturna,Provincia,1,5093,12634
2025-12-11,Nocturna,Provincia,2,0203,12634
2025-12-11,Nocturna,Provincia,3,3613,12634
2025-12-11,Nocturna,Provincia,4,5037,12634
2025-12-11,Nocturna,Provincia,5,9891,12634
2025-12-11,Nocturna,Provincia,6,9280,12634
2025-12-11,Nocturna,Provincia,7,3525,12634
2025-12-11,Nocturna,Provincia,8,8995,12634
2025-12-11,Nocturna,Provincia,9,8539,12634
2025-12-11,Nocturna,Provincia,10,7520,12634
2025-12-11,Nocturna,Provincia,11,2727,12634
2025-12-11,Nocturna,Provincia,12,3746,12634
2025-12-11,Nocturna,Provincia,13,9705,12634
2025-12-11,Nocturna,Provincia,14,3011,12634
2025-12-11,Nocturna,Provincia,15,7620,12634
2025-12-11,Nocturna,Provincia,16,3442,12634
2025-12-11,Nocturna,Provincia,17,2882,12634
2025-12-11,Nocturna,Provincia,18,3475,12634
2025-12-11,Nocturna,Provincia,19,0213,12634
2025-12-11,Nocturna,Provincia,20,8848,12634
2025-12-12,Nocturna,Provincia,1,7928,12635
2025-12-12,Nocturna,Provincia,2,0863,12635
2025-12-12,Nocturna,Provincia,3,6614,12635
2025-12-12,Nocturna,Provincia,4,9420,12635
2025-12-12,Nocturna,Provincia,5,4364,12635
2025-12-12,Nocturna,Provincia,6,6176,12635
2025-12-12,Nocturna,Provincia,7,4607,12635
2025-12-12,Nocturna,Provincia,8,9039,12635
2025-12-12,Nocturna,Provincia,9,4074,12635
2025-12-12,Nocturna,Provincia,10,2457,12635
2025-12-12,Nocturna,Provincia,11,1806,12635
2025-12-12,Nocturna,Provincia,12,1949,12635
2025-12-12,Nocturna,Provincia,13,2327,12635
2025-12-12,Nocturna,Provincia,14,3787,12635
2025-12-12,Nocturna,Provincia,15,1743,12635
2025-12-12,Nocturna,Provincia,16,2217,12635
2025-12-12,Nocturna,Provincia,17,3019,12635
2025-12-12,Nocturna,Provincia,18,7699,12635
2025-12-12,Nocturna,Provincia,19,9874,12635
2025-12-12,Nocturna,Provincia,20,9200,12635
2025-12-13,Nocturna,Provincia,1,1177,12636
2025-12-13,Nocturna,Provincia,2,1166,12636
2025-12-13,Nocturna,Provincia,3,2783,12636
2025-12-13,Nocturna,Provincia,4,5752,12636
2025-12-13,Nocturna,Provincia,5,5420,12636
2025-12-13,Nocturna,Provincia,6,7967,12636
2025-12-13,Nocturna,Provincia,7,9567,12636
2025-12-13,Nocturna,Provincia,8,4878,12636
2025-12-13,Nocturna,Provincia,9,0299,12636
2025-12-13,Nocturna,Provincia,10,7894,12636
2025-12-13,Nocturna,Provincia,11,5475,12636
2025-12-13,Nocturna,Provincia,12,3737,12636
2025-12-13,Nocturna,Provincia,13,5517,12636
2025-12-13,Nocturna,Provincia,14,0767,12636
2025-12-13,Nocturna,Provincia,15,1443,12636
2025-12-13,Nocturna,Provincia,16,9223,12636
2025-12-13,Nocturna,Provincia,17,3733,12636
2025-12-13,Nocturna,Provincia,18,1923,12636
2025-12-13,Nocturna,Provincia,19,7357,12636
2025-12-13,Nocturna,Provincia,20,7781,12636
2025-12-15,Nocturna,Provincia,1,9454,12637
2025-12-15,Nocturna,Provincia,2,1269,12637
2025-12-15,Nocturna,Provincia,3,9158,12637
2025-12-15,Nocturna,Provincia,4,5234,12637
2025-12-15,Nocturna,Provincia,5,1324,12637
2025-12-15,Nocturna,Provincia,6,7591,12637
2025-12-15,Nocturna,Provincia,7,7556,12637
2025-12-15,Nocturna,Provincia,8,0175,12637
2025-12-15,Nocturna,Provincia,9,8253,12637
2025-12-15,Nocturna,Provincia,10,8715,12637
2025-12-15,Nocturna,Provincia,11,8683,12637
2025-12-15,Nocturna,Provincia,12,1777,12637
2025-12-15,Nocturna,Provincia,13,3021,12637
2025-12-15,Nocturna,Provincia,14,6618,12637
2025-12-15,Nocturna,Provincia,15,5857,12637
2025-12-15,Nocturna,Provincia,16,2840,12637
2025-12-15,Nocturna,Provincia,17,2207,12637
2025-12-15,Nocturna,Provincia,18,7414,12637
2025-12-15,Nocturna,Provincia,19,5333,12637
2025-12-15,Nocturna,Provincia,20,3053,12637
2025-12-16,Nocturna,Provincia,1,5283,12638
2025-12-16,Nocturna,Provincia,2,7773,12638
2025-12-16,Nocturna,Provincia,3,7123,12638
2025-12-16,Nocturna,Provincia,4,6527,12638
2025-12-16,Nocturna,Provincia,5,5995,12638
2025-12-16,Nocturna,Provincia,6,4892,12638
2025-12-16,Nocturna,Provincia,7,6972,12638
2025-12-16,Nocturna,Provincia,8,6007,12638
2025-12-16,Nocturna,Provincia,9,7214,12638
2025-12-16,Nocturna,Provincia,10,4899,12638
2025-12-16,Nocturna,Provincia,11,7121,12638
2025-12-16,Nocturna,Provincia,12,9356,12638
2025-12-16,Nocturna,Provincia,13,7917,12638
2025-12-16,Nocturna,Provincia,14,8696,12638
2025-12-16,Nocturna,Provincia,15,4163,12638
2025-12-16,Nocturna,Provincia,16,8232,12638
2025-12-16,Nocturna,Provincia,17,9673,12638
2025-12-16,Nocturna,Provincia,18,7770,12638
2025-12-16,Nocturna,Provincia,19,9164,12638
2025-12-16,Nocturna,Provincia,20,9208,12638
2025-12-17,Nocturna,Provincia,1,2859,12639
2025-12-17,Nocturna,Provincia,2,7259,12639
2025-12-17,Nocturna,Provincia,3,0708,12639
2025-12-17,Nocturna,Provincia,4,6850,12639
2025-12-17,Nocturna,Provincia,5,3806,12639
2025-12-17,Nocturna,Provincia,6,0247,12639
2025-12-17,Nocturna,Provincia,7,3182,12639
2025-12-17,Nocturna,Provincia,8,6267,12639
2025-12-17,Nocturna,Provincia,9,1459,12639
2025-12-17,Nocturna,Provincia,10,8380,12639
2025-12-17,Nocturna,Provincia,11,1016,12639
2025-12-17,Nocturna,Provincia,12,6589,12639
2025-12-17,Nocturna,Provincia,13,4489,12639
2025-12-17,Nocturna,Provincia,14,2557,12639
2025-12-17,Nocturna,Provincia,15,1505,12639
2025-12-17,Nocturna,Provincia,16,7243,12639
2025-12-17,Nocturna,Provincia,17,6186,12639
2025-12-17,Nocturna,Provincia,18,1028,12639
2025-12-17,Nocturna,Provincia,19,1030,12639
2025-12-17,Nocturna,Provincia,20,3096,12639
2025-12-18,Nocturna,Provincia,1,3732,12640
2025-12-18,Nocturna,Provincia,2,8806,12640
2025-12-18,Nocturna,Provincia,3,4232,12640
2025-12-18,Nocturna,Provincia,4,7125,12640
2025-12-18,Nocturna,Provincia,5,5427,12640
2025-12-18,Nocturna,Provincia,6,0715,12640
2025-12-18,Nocturna,Provincia,7,6039,12640
2025-12-18,Nocturna,Provincia,8,7623,12640
2025-12-18,Nocturna,Provincia,9,2724,12640
2025-12-18,Nocturna,Provincia,10,8589,12640
2025-12-18,Nocturna,Provincia,11,2151,12640
2025-12-18,Nocturna,Provincia,12,4588,12640
2025-12-18,Nocturna,Provincia,13,3333,12640
2025-12-18,Nocturna,Provincia,14,5703,12640
2025-12-18,Nocturna,Provincia,15,5025,12640
2025-12-18,Nocturna,Provincia,16,2594,12640
2025-12-18,Nocturna,Provincia,17,2332,12640
2025-12-18,Nocturna,Provincia,18,3352,12640
2025-12-18,Nocturna,Provincia,19,2009,12640
2025-12-18,Nocturna,Provincia,20,4849,12640
2025-12-19,Nocturna,Provincia,1,5224,12641
2025-12-19,Nocturna,Provincia,2,4396,12641
2025-12-19,Nocturna,Provincia,3,1742,12641
2025-12-19,Nocturna,Provincia,4,1438,12641
2025-12-19,Nocturna,Provincia,5,1581,12641
2025-12-19,Nocturna,Provincia,6,5787,12641
2025-12-19,Nocturna,Provincia,7,8058,12641
2025-12-19,Nocturna,Provincia,8,6658,12641
2025-12-19,Nocturna,Provincia,9,7172,12641
2025-12-19,Nocturna,Provincia,10,6746,12641
2025-12-19,Nocturna,Provincia,11,7887,12641
2025-12-19,Nocturna,Provincia,12,3385,12641
2025-12-19,Nocturna,Provincia,13,4146,12641
2025-12-19,Nocturna,Provincia,14,3346,12641
2025-12-19,Nocturna,Provincia,15,3284,12641
2025-12-19,Nocturna,Provincia,16,3919,12641
2025-12-19,Nocturna,Provincia,17,5323,12641
2025-12-19,Nocturna,Provincia,18,2998,12641
2025-12-19,Nocturna,Provincia,19,3317,12641
2025-12-19,Nocturna,Provincia,20,5356,12641
2025-12-20,Nocturna,Provincia,1,6700,12642
2025-12-20,Nocturna,Provincia,2,5478,12642
2025-12-20,Nocturna,Provincia,3,2379,12642
2025-12-20,Nocturna,Provincia,4,1543,12642
2025-12-20,Nocturna,Provincia,5,2321,12642
2025-12-20,Nocturna,Provincia,6,2889,12642
2025-12-20,Nocturna,Provincia,7,4937,12642
2025-12-20,Nocturna,Provincia,8,1799,12642
2025-12-20,Nocturna,Provincia,9,1680,12642
2025-12-20,Nocturna,Provincia,10,4404,12642
2025-12-20,Nocturna,Provincia,11,6123,12642
2025-12-20,Nocturna,Provincia,12,9242,12642
2025-12-20,Nocturna,Provincia,13,6933,12642
2025-12-20,Nocturna,Provincia,14,6632,12642
2025-12-20,Nocturna,Provincia,15,8673,12642
2025-12-20,Nocturna,Provincia,16,5872,12642
2025-12-20,Nocturna,Provincia,17,4642,12642
2025-12-20,Nocturna,Provincia,18,5629,12642
2025-12-20,Nocturna,Provincia,19,7240,12642
2025-12-20,Nocturna,Provincia,20,7124,12642
2025-12-22,Nocturna,Provincia,1,3145,12643
2025-12-22,Nocturna,Provincia,2,6363,12643
2025-12-22,Nocturna,Provincia,3,5450,12643
2025-12-22,Nocturna,Provincia,4,4714,12643
2025-12-22,Nocturna,Provincia,5,0358,12643
2025-12-22,Nocturna,Provincia,6,3007,12643
2025-12-22,Nocturna,Provincia,7,9242,12643
2025-12-22,Nocturna,Provincia,8,7647,12643
2025-12-22,Nocturna,Provincia,9,7507,12643
2025-12-22,Nocturna,Provincia,10,8694,12643
2025-12-22,Nocturna,Provincia,11,5070,12643
2025-12-22,Nocturna,Provincia,12,9740,12643
2025-12-22,Nocturna,Provincia,13,4080,12643
2025-12-22,Nocturna,Provincia,14,0598,12643
2025-12-22,Nocturna,Provincia,15,6860,12643
2025-12-22,Nocturna,Provincia,16,7522,12643
2025-12-22,Nocturna,Provincia,17,3498,12643
2025-12-22,Nocturna,Provincia,18,2390,12643
